timestamp,traffic_level_mean
2025-08-21 18:21:00,0.880806
2025-08-21 18:24:00,0.880091
2025-08-21 18:27:00,0.877746
2025-08-21 18:30:00,0.874690
2025-08-21 18:33:00,0.878965
2025-08-21 18:36:00,0.882528
2025-08-21 18:39:00,0.885825
2025-08-21 18:42:00,0.886081
2025-08-21 18:45:00,0.885965
2025-08-21 18:48:00,0.886189
2025-08-21 18:51:00,0.889205
2025-08-21 18:54:00,0.887610
2025-08-21 18:57:00,0.884824
2025-08-21 19:00:00,0.881428
2025-08-21 19:03:00,0.888938
2025-08-21 19:06:00,0.886748
2025-08-21 19:09:00,0.883331
2025-08-21 19:12:00,0.881958
2025-08-21 19:15:00,0.884771
2025-08-21 19:18:00,0.884532
2025-08-21 19:21:00,0.882762
2025-08-21 19:24:00,0.881771
2025-08-21 19:27:00,0.878388
2025-08-21 19:30:00,0.879860
2025-08-21 19:33:00,0.883165
2025-08-21 19:36:00,0.881849
2025-08-21 19:39:00,0.884224
2025-08-21 19:42:00,0.890314
2025-08-21 19:45:00,0.885895
2025-08-21 19:48:00,0.886377
2025-08-21 19:51:00,0.886800
2025-08-21 19:54:00,0.891248
2025-08-21 19:57:00,0.892684
2025-08-21 20:00:00,0.894297
2025-08-21 20:03:00,0.897715
2025-08-21 20:06:00,0.901066
2025-08-21 20:09:00,0.904235
2025-08-21 20:12:00,0.901567
2025-08-21 20:15:00,0.900832
2025-08-21 20:18:00,0.900093
2025-08-21 20:21:00,0.899550
2025-08-21 20:24:00,0.899592
2025-08-21 20:27:00,0.901118
2025-08-21 20:30:00,0.908989
2025-08-21 20:33:00,0.909668
2025-08-21 20:36:00,0.906838
2025-08-21 20:39:00,0.912416
2025-08-21 20:42:00,0.906607
2025-08-21 20:45:00,0.907132
2025-08-21 20:48:00,0.907800
2025-08-21 20:51:00,0.912766
2025-08-21 20:54:00,0.911284
2025-08-21 20:57:00,0.912010
2025-08-21 21:00:00,0.917974
2025-08-21 21:03:00,0.917399
2025-08-21 21:06:00,0.916745
2025-08-21 21:09:00,0.918004
2025-08-21 21:12:00,0.916439
2025-08-21 21:15:00,0.917946
2025-08-21 21:18:00,0.919497
2025-08-21 21:21:00,0.922173
2025-08-21 21:24:00,0.920444
2025-08-21 21:27:00,0.919542
2025-08-21 21:30:00,0.924585
2025-08-21 21:33:00,0.924011
2025-08-21 21:36:00,0.920176
2025-08-21 21:39:00,0.923753
2025-08-21 21:42:00,0.928014
2025-08-21 21:45:00,0.930867
2025-08-21 21:48:00,0.933373
2025-08-21 21:51:00,0.935826
2025-08-21 21:54:00,0.938821
2025-08-21 21:57:00,0.937515
2025-08-21 22:00:00,0.940921
2025-08-21 22:03:00,0.945482
2025-08-21 22:06:00,0.944988
2025-08-21 22:09:00,0.946818
2025-08-21 22:12:00,0.940861
2025-08-21 22:15:00,0.939074
2025-08-21 22:18:00,0.944522
2025-08-21 22:21:00,0.948011
2025-08-21 22:24:00,0.951139
2025-08-21 22:27:00,0.951879
2025-08-21 22:30:00,0.952972
2025-08-21 22:33:00,0.953624
2025-08-21 22:36:00,0.951032
2025-08-21 22:39:00,0.951018
2025-08-21 22:42:00,0.953256
2025-08-21 22:45:00,0.952552
2025-08-21 22:48:00,0.954445
2025-08-21 22:51:00,0.956799
2025-08-21 22:54:00,0.956631
2025-08-21 22:57:00,0.956041
2025-08-21 23:00:00,
2025-08-21 23:03:00,
2025-08-21 23:06:00,
2025-08-21 23:09:00,
2025-08-21 23:12:00,
2025-08-21 23:15:00,
2025-08-21 23:18:00,
2025-08-21 23:21:00,
2025-08-21 23:24:00,
2025-08-21 23:27:00,
2025-08-21 23:30:00,
2025-08-21 23:33:00,
2025-08-21 23:36:00,
2025-08-21 23:39:00,
2025-08-21 23:42:00,
2025-08-21 23:45:00,
2025-08-21 23:48:00,
2025-08-21 23:51:00,
2025-08-21 23:54:00,
2025-08-21 23:57:00,
2025-08-22 00:00:00,
2025-08-22 00:03:00,
2025-08-22 00:06:00,
2025-08-22 00:09:00,
2025-08-22 00:12:00,
2025-08-22 00:15:00,
2025-08-22 00:18:00,
2025-08-22 00:21:00,
2025-08-22 00:24:00,
2025-08-22 00:27:00,
2025-08-22 00:30:00,
2025-08-22 00:33:00,
2025-08-22 00:36:00,
2025-08-22 00:39:00,
2025-08-22 00:42:00,
2025-08-22 00:45:00,
2025-08-22 00:48:00,
2025-08-22 00:51:00,
2025-08-22 00:54:00,
2025-08-22 00:57:00,
2025-08-22 01:00:00,
2025-08-22 01:03:00,
2025-08-22 01:06:00,
2025-08-22 01:09:00,
2025-08-22 01:12:00,
2025-08-22 01:15:00,
2025-08-22 01:18:00,
2025-08-22 01:21:00,
2025-08-22 01:24:00,
2025-08-22 01:27:00,
2025-08-22 01:30:00,
2025-08-22 01:33:00,
2025-08-22 01:36:00,
2025-08-22 01:39:00,
2025-08-22 01:42:00,
2025-08-22 01:45:00,
2025-08-22 01:48:00,
2025-08-22 01:51:00,
2025-08-22 01:54:00,
2025-08-22 01:57:00,
2025-08-22 02:00:00,
2025-08-22 02:03:00,
2025-08-22 02:06:00,
2025-08-22 02:09:00,
2025-08-22 02:12:00,
2025-08-22 02:15:00,
2025-08-22 02:18:00,
2025-08-22 02:21:00,
2025-08-22 02:24:00,
2025-08-22 02:27:00,
2025-08-22 02:30:00,
2025-08-22 02:33:00,
2025-08-22 02:36:00,
2025-08-22 02:39:00,
2025-08-22 02:42:00,
2025-08-22 02:45:00,
2025-08-22 02:48:00,
2025-08-22 02:51:00,
2025-08-22 02:54:00,
2025-08-22 02:57:00,
2025-08-22 03:00:00,
2025-08-22 03:03:00,
2025-08-22 03:06:00,
2025-08-22 03:09:00,
2025-08-22 03:12:00,
2025-08-22 03:15:00,
2025-08-22 03:18:00,
2025-08-22 03:21:00,
2025-08-22 03:24:00,
2025-08-22 03:27:00,
2025-08-22 03:30:00,
2025-08-22 03:33:00,
2025-08-22 03:36:00,
2025-08-22 03:39:00,
2025-08-22 03:42:00,
2025-08-22 03:45:00,
2025-08-22 03:48:00,
2025-08-22 03:51:00,
2025-08-22 03:54:00,
2025-08-22 03:57:00,
2025-08-22 04:00:00,
2025-08-22 04:03:00,
2025-08-22 04:06:00,
2025-08-22 04:09:00,
2025-08-22 04:12:00,
2025-08-22 04:15:00,
2025-08-22 04:18:00,
2025-08-22 04:21:00,
2025-08-22 04:24:00,
2025-08-22 04:27:00,
2025-08-22 04:30:00,
2025-08-22 04:33:00,
2025-08-22 04:36:00,
2025-08-22 04:39:00,
2025-08-22 04:42:00,
2025-08-22 04:45:00,
2025-08-22 04:48:00,
2025-08-22 04:51:00,
2025-08-22 04:54:00,
2025-08-22 04:57:00,
2025-08-22 05:00:00,
2025-08-22 05:03:00,
2025-08-22 05:06:00,
2025-08-22 05:09:00,
2025-08-22 05:12:00,
2025-08-22 05:15:00,
2025-08-22 05:18:00,
2025-08-22 05:21:00,
2025-08-22 05:24:00,
2025-08-22 05:27:00,
2025-08-22 05:30:00,
2025-08-22 05:33:00,
2025-08-22 05:36:00,
2025-08-22 05:39:00,
2025-08-22 05:42:00,
2025-08-22 05:45:00,
2025-08-22 05:48:00,
2025-08-22 05:51:00,
2025-08-22 05:54:00,
2025-08-22 05:57:00,
2025-08-22 06:00:00,0.903134
2025-08-22 06:03:00,0.900567
2025-08-22 06:06:00,0.905208
2025-08-22 06:09:00,0.900661
2025-08-22 06:12:00,0.898853
2025-08-22 06:15:00,0.896203
2025-08-22 06:18:00,0.894262
2025-08-22 06:21:00,0.888774
2025-08-22 06:24:00,0.884026
2025-08-22 06:27:00,0.885955
2025-08-22 06:30:00,0.883399
2025-08-22 06:33:00,0.877903
2025-08-22 06:36:00,0.871655
2025-08-22 06:39:00,0.867980
2025-08-22 06:42:00,0.861539
2025-08-22 06:45:00,0.855320
2025-08-22 06:48:00,0.849301
2025-08-22 06:51:00,0.846845
2025-08-22 06:54:00,0.843965
2025-08-22 06:57:00,0.845115
2025-08-22 07:00:00,0.845096
2025-08-22 07:03:00,0.838516
2025-08-22 07:06:00,0.834126
2025-08-22 07:09:00,0.832553
2025-08-22 07:12:00,0.837931
2025-08-22 07:15:00,0.838726
2025-08-22 07:18:00,0.837948
2025-08-22 07:21:00,0.833526
2025-08-22 07:24:00,0.840349
2025-08-22 07:27:00,0.837194
2025-08-22 07:30:00,0.839577
2025-08-22 07:33:00,0.838219
2025-08-22 07:36:00,0.839813
2025-08-22 07:39:00,0.837083
2025-08-22 07:42:00,0.830133
2025-08-22 07:45:00,0.828467
2025-08-22 07:48:00,0.827400
2025-08-22 07:51:00,0.823878
2025-08-22 07:54:00,0.817144
2025-08-22 07:57:00,0.819689
2025-08-22 08:00:00,0.817153
2025-08-22 08:03:00,0.817349
2025-08-22 08:06:00,0.816577
2025-08-22 08:09:00,0.820863
2025-08-22 08:12:00,0.824074
2025-08-22 08:15:00,0.820803
2025-08-22 08:18:00,0.815158
2025-08-22 08:21:00,0.816446
2025-08-22 08:24:00,0.812956
2025-08-22 08:27:00,0.811902
2025-08-22 08:30:00,0.804272
2025-08-22 08:33:00,0.809967
2025-08-22 08:36:00,0.807265
2025-08-22 08:39:00,0.801535
2025-08-22 08:42:00,0.799551
2025-08-22 08:45:00,0.797878
2025-08-22 08:48:00,0.795291
2025-08-22 08:51:00,0.788922
2025-08-22 08:54:00,0.789700
2025-08-22 08:57:00,0.789629
2025-08-22 09:00:00,0.789262
2025-08-22 09:03:00,0.793544
2025-08-22 09:06:00,0.790389
2025-08-22 09:09:00,0.792826
2025-08-22 09:12:00,0.786203
2025-08-22 09:15:00,0.778123
2025-08-22 09:18:00,0.779746
2025-08-22 09:21:00,0.784274
2025-08-22 09:24:00,0.785145
2025-08-22 09:27:00,0.778704
2025-08-22 09:30:00,0.781626
2025-08-22 09:33:00,0.778397
2025-08-22 09:36:00,0.774849
2025-08-22 09:39:00,0.774441
2025-08-22 09:42:00,0.780113
2025-08-22 09:45:00,0.783843
2025-08-22 09:48:00,0.776690
2025-08-22 09:51:00,0.775427
2025-08-22 09:54:00,0.769043
2025-08-22 09:57:00,0.768129
2025-08-22 10:00:00,0.768069
2025-08-22 10:03:00,0.769884
2025-08-22 10:06:00,0.769556
2025-08-22 10:09:00,0.771539
2025-08-22 10:12:00,0.770751
2025-08-22 10:15:00,0.766733
2025-08-22 10:18:00,0.766584
2025-08-22 10:21:00,0.765114
2025-08-22 10:24:00,0.759384
2025-08-22 10:27:00,0.760523
2025-08-22 10:30:00,0.760502
2025-08-22 10:33:00,0.752487
2025-08-22 10:36:00,0.752784
2025-08-22 10:39:00,0.752359
2025-08-22 10:42:00,0.753348
2025-08-22 10:45:00,0.756451
2025-08-22 10:48:00,0.757850
2025-08-22 10:51:00,0.761832
2025-08-22 10:54:00,0.764656
2025-08-22 10:57:00,0.762074
2025-08-22 11:00:00,0.762817
2025-08-22 11:03:00,0.763777
2025-08-22 11:06:00,0.769380
2025-08-22 11:09:00,0.769862
2025-08-22 11:12:00,0.764338
2025-08-22 11:15:00,0.763621
2025-08-22 11:18:00,0.761306
2025-08-22 11:21:00,0.758041
2025-08-22 11:24:00,0.759737
2025-08-22 11:27:00,0.756754
2025-08-22 11:30:00,0.765118
2025-08-22 11:33:00,0.767149
2025-08-22 11:36:00,0.766393
2025-08-22 11:39:00,0.762141
2025-08-22 11:42:00,0.763348
2025-08-22 11:45:00,0.761052
2025-08-22 11:48:00,0.752563
2025-08-22 11:51:00,0.750300
2025-08-22 11:54:00,0.750295
2025-08-22 11:57:00,0.752116
2025-08-22 12:00:00,0.750621
2025-08-22 12:03:00,0.747221
2025-08-22 12:06:00,0.750283
2025-08-22 12:09:00,0.750951
2025-08-22 12:12:00,0.758456
2025-08-22 12:15:00,0.755051
2025-08-22 12:18:00,0.750937
2025-08-22 12:21:00,0.753290
2025-08-22 12:24:00,0.753016
2025-08-22 12:27:00,0.750648
2025-08-22 12:30:00,0.750451
2025-08-22 12:33:00,0.749239
2025-08-22 12:36:00,0.744538
2025-08-22 12:39:00,0.743287
2025-08-22 12:42:00,0.745492
2025-08-22 12:45:00,0.743162
2025-08-22 12:48:00,0.738127
2025-08-22 12:51:00,0.735812
2025-08-22 12:54:00,0.735352
2025-08-22 12:57:00,0.743516
2025-08-22 13:00:00,0.745754
2025-08-22 13:03:00,0.739475
2025-08-22 13:06:00,0.739762
2025-08-22 13:09:00,0.738306
2025-08-22 13:12:00,0.736493
2025-08-22 13:15:00,0.730127
2025-08-22 13:18:00,0.728474
2025-08-22 13:21:00,0.725013
2025-08-22 13:24:00,0.725519
2025-08-22 13:27:00,0.728001
2025-08-22 13:30:00,0.727986
2025-08-22 13:33:00,0.733979
2025-08-22 13:36:00,0.733575
2025-08-22 13:39:00,0.731129
2025-08-22 13:42:00,0.729517
2025-08-22 13:45:00,0.732110
2025-08-22 13:48:00,0.728247
2025-08-22 13:51:00,0.728949
2025-08-22 13:54:00,0.723174
2025-08-22 13:57:00,0.724104
2025-08-22 14:00:00,0.719567
2025-08-22 14:03:00,0.719906
2025-08-22 14:06:00,0.722136
2025-08-22 14:09:00,0.725259
2025-08-22 14:12:00,0.725635
2025-08-22 14:15:00,0.718648
2025-08-22 14:18:00,0.717595
2025-08-22 14:21:00,0.715944
2025-08-22 14:24:00,0.717237
2025-08-22 14:27:00,0.718583
2025-08-22 14:30:00,0.720624
2025-08-22 14:33:00,0.719033
2025-08-22 14:36:00,0.723995
2025-08-22 14:39:00,0.724371
2025-08-22 14:42:00,0.721489
2025-08-22 14:45:00,0.723116
2025-08-22 14:48:00,0.730792
2025-08-22 14:51:00,0.731431
2025-08-22 14:54:00,0.728172
2025-08-22 14:57:00,0.730744
2025-08-22 15:00:00,0.727229
2025-08-22 15:03:00,0.728084
2025-08-22 15:06:00,0.734185
2025-08-22 15:09:00,0.737594
2025-08-22 15:12:00,0.730830
2025-08-22 15:15:00,0.725400
2025-08-22 15:18:00,0.723162
2025-08-22 15:21:00,0.728664
2025-08-22 15:24:00,0.728254
2025-08-22 15:27:00,0.726819
2025-08-22 15:30:00,0.724320
2025-08-22 15:33:00,0.723264
2025-08-22 15:36:00,0.725787
2025-08-22 15:39:00,0.727132
2025-08-22 15:42:00,0.729524
2025-08-22 15:45:00,0.733182
2025-08-22 15:48:00,0.739283
2025-08-22 15:51:00,0.745952
2025-08-22 15:54:00,0.744212
2025-08-22 15:57:00,0.743465
2025-08-22 16:00:00,0.741137
2025-08-22 16:03:00,0.738267
2025-08-22 16:06:00,0.740138
2025-08-22 16:09:00,0.744516
2025-08-22 16:12:00,0.754748
2025-08-22 16:15:00,0.757045
2025-08-22 16:18:00,0.755561
2025-08-22 16:21:00,0.757891
2025-08-22 16:24:00,0.760715
2025-08-22 16:27:00,0.765390
2025-08-22 16:30:00,0.762323
2025-08-22 16:33:00,0.762723
2025-08-22 16:36:00,0.769766
2025-08-22 16:39:00,0.776335
2025-08-22 16:42:00,0.774026
2025-08-22 16:45:00,0.780011
2025-08-22 16:48:00,0.788258
2025-08-22 16:51:00,0.792004
2025-08-22 16:54:00,0.793455
2025-08-22 16:57:00,0.793543
2025-08-22 17:00:00,0.797434
2025-08-22 17:03:00,0.798084
2025-08-22 17:06:00,0.799154
2025-08-22 17:09:00,0.799048
2025-08-22 17:12:00,0.799903
2025-08-22 17:15:00,0.802128
2025-08-22 17:18:00,0.810170
2025-08-22 17:21:00,0.808511
2025-08-22 17:24:00,0.811522
2025-08-22 17:27:00,0.814816
2025-08-22 17:30:00,0.817355
2025-08-22 17:33:00,0.821993
2025-08-22 17:36:00,0.828179
2025-08-22 17:39:00,0.832129
2025-08-22 17:42:00,0.835052
2025-08-22 17:45:00,0.847238
2025-08-22 17:48:00,0.852459
2025-08-22 17:51:00,0.856256
2025-08-22 17:54:00,0.854562
2025-08-22 17:57:00,0.864393
2025-08-22 18:00:00,0.866890
2025-08-22 18:03:00,0.866752
2025-08-22 18:06:00,0.868609
2025-08-22 18:09:00,0.866673
2025-08-22 18:12:00,0.865207
2025-08-22 18:15:00,0.866450
2025-08-22 18:18:00,0.877272
2025-08-22 18:21:00,0.874232
2025-08-22 18:24:00,0.862305
2025-08-22 18:27:00,0.862644
2025-08-22 18:30:00,0.866328
2025-08-22 18:33:00,0.872481
2025-08-22 18:36:00,0.879420
2025-08-22 18:39:00,0.874045
2025-08-22 18:42:00,0.876398
2025-08-22 18:45:00,0.875041
2025-08-22 18:48:00,0.875996
2025-08-22 18:51:00,0.878670
2025-08-22 18:54:00,0.878345
2025-08-22 18:57:00,0.880216
2025-08-22 19:00:00,0.877805
2025-08-22 19:03:00,0.881903
2025-08-22 19:06:00,0.878737
2025-08-22 19:09:00,0.872848
2025-08-22 19:12:00,0.876968
2025-08-22 19:15:00,0.880680
2025-08-22 19:18:00,0.883830
2025-08-22 19:21:00,0.884829
2025-08-22 19:24:00,0.885444
2025-08-22 19:27:00,0.881088
2025-08-22 19:30:00,0.882869
2025-08-22 19:33:00,0.890236
2025-08-22 19:36:00,0.885959
2025-08-22 19:39:00,0.890139
2025-08-22 19:42:00,0.891040
2025-08-22 19:45:00,0.885913
2025-08-22 19:48:00,0.890750
2025-08-22 19:51:00,0.888644
2025-08-22 19:54:00,0.889762
2025-08-22 19:57:00,0.894412
2025-08-22 20:00:00,0.892317
2025-08-22 20:03:00,0.890621
2025-08-22 20:06:00,0.887867
2025-08-22 20:09:00,0.888409
2025-08-22 20:12:00,0.890633
2025-08-22 20:15:00,0.895105
2025-08-22 20:18:00,0.896777
2025-08-22 20:21:00,0.894119
2025-08-22 20:24:00,0.893249
2025-08-22 20:27:00,0.890864
2025-08-22 20:30:00,0.890481
2025-08-22 20:33:00,0.894848
2025-08-22 20:36:00,0.896886
2025-08-22 20:39:00,0.902038
2025-08-22 20:42:00,0.902304
2025-08-22 20:45:00,0.905972
2025-08-22 20:48:00,0.913679
2025-08-22 20:51:00,0.907797
2025-08-22 20:54:00,0.902771
2025-08-22 20:57:00,0.902928
2025-08-22 21:00:00,0.899833
2025-08-22 21:03:00,0.894185
2025-08-22 21:06:00,0.895416
2025-08-22 21:09:00,0.894484
2025-08-22 21:12:00,0.891500
2025-08-22 21:15:00,0.889292
2025-08-22 21:18:00,0.893395
2025-08-22 21:21:00,0.892989
2025-08-22 21:24:00,0.891926
2025-08-22 21:27:00,0.895728
2025-08-22 21:30:00,0.896785
2025-08-22 21:33:00,0.898211
2025-08-22 21:36:00,0.904376
2025-08-22 21:39:00,0.905143
2025-08-22 21:42:00,0.902103
2025-08-22 21:45:00,0.902371
2025-08-22 21:48:00,0.899137
2025-08-22 21:51:00,0.900522
2025-08-22 21:54:00,0.903279
2025-08-22 21:57:00,0.904496
2025-08-22 22:00:00,0.908193
2025-08-22 22:03:00,0.911110
2025-08-22 22:06:00,0.912558
2025-08-22 22:09:00,0.914913
2025-08-22 22:12:00,0.916191
2025-08-22 22:15:00,0.913647
2025-08-22 22:18:00,0.915658
2025-08-22 22:21:00,0.913293
2025-08-22 22:24:00,0.916802
2025-08-22 22:27:00,0.924501
2025-08-22 22:30:00,0.924815
2025-08-22 22:33:00,0.929284
2025-08-22 22:36:00,0.934144
2025-08-22 22:39:00,0.936074
2025-08-22 22:42:00,0.934063
2025-08-22 22:45:00,0.935406
2025-08-22 22:48:00,0.934772
2025-08-22 22:51:00,0.937065
2025-08-22 22:54:00,0.938126
2025-08-22 22:57:00,0.939104
2025-08-22 23:00:00,
2025-08-22 23:03:00,
2025-08-22 23:06:00,
2025-08-22 23:09:00,
2025-08-22 23:12:00,
2025-08-22 23:15:00,
2025-08-22 23:18:00,
2025-08-22 23:21:00,
2025-08-22 23:24:00,
2025-08-22 23:27:00,
2025-08-22 23:30:00,
2025-08-22 23:33:00,
2025-08-22 23:36:00,
2025-08-22 23:39:00,
2025-08-22 23:42:00,
2025-08-22 23:45:00,
2025-08-22 23:48:00,
2025-08-22 23:51:00,
2025-08-22 23:54:00,
2025-08-22 23:57:00,
2025-08-23 00:00:00,
2025-08-23 00:03:00,
2025-08-23 00:06:00,
2025-08-23 00:09:00,
2025-08-23 00:12:00,
2025-08-23 00:15:00,
2025-08-23 00:18:00,
2025-08-23 00:21:00,
2025-08-23 00:24:00,
2025-08-23 00:27:00,
2025-08-23 00:30:00,
2025-08-23 00:33:00,
2025-08-23 00:36:00,
2025-08-23 00:39:00,
2025-08-23 00:42:00,
2025-08-23 00:45:00,
2025-08-23 00:48:00,
2025-08-23 00:51:00,
2025-08-23 00:54:00,
2025-08-23 00:57:00,
2025-08-23 01:00:00,
2025-08-23 01:03:00,
2025-08-23 01:06:00,
2025-08-23 01:09:00,
2025-08-23 01:12:00,
2025-08-23 01:15:00,
2025-08-23 01:18:00,
2025-08-23 01:21:00,
2025-08-23 01:24:00,
2025-08-23 01:27:00,
2025-08-23 01:30:00,
2025-08-23 01:33:00,
2025-08-23 01:36:00,
2025-08-23 01:39:00,
2025-08-23 01:42:00,
2025-08-23 01:45:00,
2025-08-23 01:48:00,
2025-08-23 01:51:00,
2025-08-23 01:54:00,
2025-08-23 01:57:00,
2025-08-23 02:00:00,
2025-08-23 02:03:00,
2025-08-23 02:06:00,
2025-08-23 02:09:00,
2025-08-23 02:12:00,
2025-08-23 02:15:00,
2025-08-23 02:18:00,
2025-08-23 02:21:00,
2025-08-23 02:24:00,
2025-08-23 02:27:00,
2025-08-23 02:30:00,
2025-08-23 02:33:00,
2025-08-23 02:36:00,
2025-08-23 02:39:00,
2025-08-23 02:42:00,
2025-08-23 02:45:00,
2025-08-23 02:48:00,
2025-08-23 02:51:00,
2025-08-23 02:54:00,
2025-08-23 02:57:00,
2025-08-23 03:00:00,
2025-08-23 03:03:00,
2025-08-23 03:06:00,
2025-08-23 03:09:00,
2025-08-23 03:12:00,
2025-08-23 03:15:00,
2025-08-23 03:18:00,
2025-08-23 03:21:00,
2025-08-23 03:24:00,
2025-08-23 03:27:00,
2025-08-23 03:30:00,
2025-08-23 03:33:00,
2025-08-23 03:36:00,
2025-08-23 03:39:00,
2025-08-23 03:42:00,
2025-08-23 03:45:00,
2025-08-23 03:48:00,
2025-08-23 03:51:00,
2025-08-23 03:54:00,
2025-08-23 03:57:00,
2025-08-23 04:00:00,
2025-08-23 04:03:00,
2025-08-23 04:06:00,
2025-08-23 04:09:00,
2025-08-23 04:12:00,
2025-08-23 04:15:00,
2025-08-23 04:18:00,
2025-08-23 04:21:00,
2025-08-23 04:24:00,
2025-08-23 04:27:00,
2025-08-23 04:30:00,
2025-08-23 04:33:00,
2025-08-23 04:36:00,
2025-08-23 04:39:00,
2025-08-23 04:42:00,
2025-08-23 04:45:00,
2025-08-23 04:48:00,
2025-08-23 04:51:00,
2025-08-23 04:54:00,
2025-08-23 04:57:00,
2025-08-23 05:00:00,
2025-08-23 05:03:00,
2025-08-23 05:06:00,
2025-08-23 05:09:00,
2025-08-23 05:12:00,
2025-08-23 05:15:00,
2025-08-23 05:18:00,
2025-08-23 05:21:00,
2025-08-23 05:24:00,
2025-08-23 05:27:00,
2025-08-23 05:30:00,
2025-08-23 05:33:00,
2025-08-23 05:36:00,
2025-08-23 05:39:00,
2025-08-23 05:42:00,
2025-08-23 05:45:00,
2025-08-23 05:48:00,
2025-08-23 05:51:00,
2025-08-23 05:54:00,
2025-08-23 05:57:00,
2025-08-23 06:00:00,0.952778
2025-08-23 06:03:00,0.949392
2025-08-23 06:06:00,0.951092
2025-08-23 06:09:00,0.949498
2025-08-23 06:12:00,0.949170
2025-08-23 06:15:00,0.948095
2025-08-23 06:18:00,0.951486
2025-08-23 06:21:00,0.949087
2025-08-23 06:24:00,0.947869
2025-08-23 06:27:00,0.945702
2025-08-23 06:30:00,0.944137
2025-08-23 06:33:00,0.942973
2025-08-23 06:36:00,0.941408
2025-08-23 06:39:00,0.942353
2025-08-23 06:42:00,0.938639
2025-08-23 06:45:00,0.937272
2025-08-23 06:48:00,0.938634
2025-08-23 06:51:00,0.936284
2025-08-23 06:54:00,0.932804
2025-08-23 06:57:00,0.932632
2025-08-23 07:00:00,0.932827
2025-08-23 07:03:00,0.930851
2025-08-23 07:06:00,0.930431
2025-08-23 07:09:00,0.928401
2025-08-23 07:12:00,0.923790
2025-08-23 07:15:00,0.922249
2025-08-23 07:18:00,0.920010
2025-08-23 07:21:00,0.921508
2025-08-23 07:24:00,0.920904
2025-08-23 07:27:00,0.916396
2025-08-23 07:30:00,0.911637
2025-08-23 07:33:00,0.906929
2025-08-23 07:36:00,0.900622
2025-08-23 07:39:00,0.900140
2025-08-23 07:42:00,0.896205
2025-08-23 07:45:00,0.893023
2025-08-23 07:48:00,0.890145
2025-08-23 07:51:00,0.888659
2025-08-23 07:54:00,0.888643
2025-08-23 07:57:00,0.891323
2025-08-23 08:00:00,0.889838
2025-08-23 08:03:00,0.885256
